Tweet_id,tweet_text
326553435136724993,Finally done wit dis paper
350986896001863680,@_hasannn text me i gotta tell you something
354045789288407040,Everybody fake to me \u270b
347098935535480832,Yesterday Was Sandwiches.....Keiasya Act Like It Was A Problem Bcuz I Didnt Cook....#SpoiledKid
313063085478907904,Ion Fuck Wit Lames!!
379664057185611777,@_MisterAO \ud83d\udc40
286130792856428545,Ain't no nigga like a Young Money nigga.
324766263559741441,I'm Fenna Go Lay On The Grass ..
403246803954712576,You wanna be wit OMS FUK BOY its a lot that come with this
381456807665078272,@chanizzy_el I def did
352783090210439171,"@Love_CutsDeep \nAww., Tramese with you?"
380393715283804160,@___Naa___ @only1shaun_ you mines well bro lol
296121574682132480,Yu need to get yur shit together before yu wanna b wit me!
404415660224434176,My nigga my nigga
286044998229708800,#NP Jagged Edge
290622888229343233,@EASTSIDE_GOBLIN I been hit u upp
381559425435443200,Bruuuuh the rain fucked up a great day.
300411986813009920,#Boredem'sABitch
397373557749346304,I need a charger case \ud83d\ude08
406616004513394688,Ideleted dis ugly mf outa my contacts
298881464542564353,For this nigga to ask me for some gas $$&lt;&lt;
293581772296433665,this episode shouldve been the other way around
404739556911894528,@NatashaaSharon thats understandable
312339677095010305,"@OhWhoSweet said \u kno how a nigga be smackin dat ... \u270b ... my face \ud83d\udc49\ud83d\ude12\"""""
286653134519033856,Dont text me now
295770066782388224,@FakeThug_NoLove ducks yo kicc nd slam u then run
316028634739642368,@crome_2ya_dome i bet you do !!??
379762514235777024,Kayla trifling ass a bitch for that bruh \ud83d\ude02\ud83d\ude2d
308493957782962176,I need a nigga thatz gone hold me down there thick and thin
353243305611509760,4:06 #My #BDT ..
340983044875894785,If My Brothers Say Get Em I Got Em. If We Battling Lets Get It No Talking.! You Pussy Ass Niggas Keep Walking. Frm Morning To Nite We On It.
363955637987713025,That nap got me uppppp.
409051548715474944,@Grownnsexy76 hey boo
289973727213522945,@Xclusive713 u got asszzzzzzz for dayzzzzzz nice
300773733000441856,Sleepyy '
306550866746433536,ian go reply back to NOBODY text !
354649320416489472,"Hoes be like \ I can't see emoji *box \"" \ud83d\ude02"""
379375740786966528,Knowing my nigga ain't faithful \ud83d\ude45
288110017809375232,Girls dont understand that yo ex aint textin u and sayin he miss u to get back on he textin u to see if he can still hit
360954378368188418,My Girlfriend Going To Kill Me :)
300977148368416768,"\@MyMoneyPretty: Im really hungry\"" meeeee tooooooooo !"""
402298199253475328,It's a lot of stuff that ppl do that I don't agree with buttttt I can't judge em cause you never know what they're going through.
411470378901708800,@_sajeK dey miss u
323161204086423554,Fuck yo attitude
358257122389143553,"My mind is talking to me \Bust a cap in his ass, that will show him\"" I hate my mamas boyfriend."""
405984208352329729,Twitter better then IG
361575227785879552,@yourboy_musty mustttyyyyy
296428723580837889,"Have a glass of water for ya thirsty ass. \@BadBrad757: FUCK YES!! Aria is single. Date Me Now Aria! #PLL\"""""
339567035090620417,\u201c@TFUTWEETNBOUT Fuck Miami \ud83d\ude0e\u201d
292857546094546945,"When I get mad, other ppl feelings dnt really matter"
321492432892084225,12:18 me and my wife
392537537996009472,B mad if u ont see my ass in Anutha month .. Keep Being inconsiderate
337533242326519808,@mendo_ock typo *look like lol!!
291358300455452672,She said he bieng stupid thatss funny'
347861963252047872,@70Nesrin SHALOM.. BLESS YOU INDEED THIS THURSDAY. WELCOME TO YESHUA'S HOUSE WHERE CHRIST JESUS RULES FOREVER IN DOMINION AND POWER AMEN!
296487292699308033,@KolorsofKeish it's ok boo
370417751807909888,thru with all da bulshit
387778940594823168,fuck with somebody who gone bring out the best in you not the stress in you \ud83d\udcaf
386526358064472064,My cuz'n cum dwn hea
357258756410716160,What's understood never needs to be explainable
406638754497978368,@ots_trueypat from Wat?
359910189941534720,Church..... 2 my yung niggas they always make me proud ill die for them B real talk
373089095696011264,Good Morning to the ratchets and the non ratchets \u270c
316743600006365184,Tf ...
288463983449604096,@sheAINT_nique SHUT UP!!!
321002911364698113,Got 2 pair of kicks if 1 don't come I still got 1 dats jus as fresh
357716950593437698,@HeLikeIt text me then
299745272760762368,@lickmebxtch don't be like that I can still tlk
367476731109986304,I like that one RNO nigga \ud83d\ude0d\ud83d\ude0e\ud83d\udcaf\ud83d\ude0e\ud83d\udc8f
344561708792164353,I might really be the Mayor tho \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d
350882193616289792,"audemar on my wrist, bust down!"
292496974446460928,@kYAllSMilES yU already kno!
331551607017840640,Tweet my name
288803990509068288,@marky_boyce the fam coming here for my b day i would like for u to be here
402606455464792064,@sweetLikeCANDYI u bout to go get us something to eat
386861726064340992,"\ I can't get over you , you left your mark on me \"""""
384920610675380224,..broke hoes  3words OUT MY FACE !
387400862101819393,Priscilla y
417133771365052416,@Kiss_MYAsssss fb
298218013398810624,Sack krugor
296986976769417216,"Bitches be putting they every move on twitter, like twitter paying them to bust a move!"
303287266258853889,Omw home
359756124787970049,Im 17 Bitch Im NOT Finna Play With You #HellIsYouThinking.
317261869222088704,@sexxiblacc88 u knw I got Dat cum back boomerang #babywatsup waab
335098754942263296,"\@PickklBby93: *hop\"" Yeah same thing, :-)"""
375450123989692416,I need to stay away from weed .
343447143757000704,"Double G's on my belt buckle, don't chu know that's Gucci.. own niggas sneakdissing, hatin but it's Gucci..!"
409179277910097920,High as shit right now
290183597921550336,#EveryBodyWantsToBe Flyy!
298970761266360320,somebody do my math hw for me on the strength
362041047137783808,Off da clock
340933484908539906,"My boyfriend at home , where tf my friends ??!"
327795784114376706,I aint got it but my fonee do ..
319989718861373442,@WhiteTamyra sup
294311895920414721,"Ugh , Oomf Need To Stop Playin !"
288186584736604160,I say hands up.
361221803026292737,@teshanaaa_  When ?
402800727397265411,Good morning
288586805312380929,dah fuck um doin uph ughhh
412689021232742400,Im bored &amp; hungry
405472360481841153,Gym
306324273528713216,\u201c@SoLovely_neek hate sleeping alone\u201d
333551396802670592,Woke up with a lot of stuff on my mind
350885121450184705,"@Pharrell can you make me famous,I'm good rapper and singer!!!!"
413725081404465152,No practice after school so what I'm doing?
305202108519575552,@UpTownHeadGiver #night
296389145880825856,@sexydimpless4u im good but i b better wen i get next 2 u lol
370867498578890752,TGFAD; rest well MA \ud83d\ude0d\ud83d\ude4f\ud83d\ude18
319281913275772928,@trending_topiK because you dont live the life of a boss...see you monday :)
319551057275518976,@ljeffwilliams yep that's all
367843430640013313,I still don't see how a nigga can flip from Moe to GD or BD
334007149535584256,Like I'm really missing something
398571094711353344,Wait he just text me: )
417702275771944960,DAMNNNNN.....Dont Call Me Waking Me Up Shitt This Liil Boy Ok Let Me Sleep
342894636714577920,@UrbanChic12 wtff imma pimp slap yo ahh
417005413049970689,Ain't this bout a bitch..
294340928808812544,I like that storm lol flood watch shit cus
335234633853710336,About to fuck this food up and be knocked out
299350450581422082,@KACollegeLab a ok:-)
286110588646612992,@TeraldWilliams \nThankz and u too
313945437272948736,"Still Up.... Watching Dis Gud Ass Movie \The Wrath Of Cain\"""""
392499764064829440,"Bitch just said it's disrespectful to call bitches bitches. But bitch, you a bitch. Lmao"
399108448081948672,Just up looking crazy \ud83d\ude33
319269501969506304,I just be chilling
352672288958726144,"\@Natural_BAD_ASX: @kel_sey1 But You Just Ate The Wendy's Tho\"" you kno ion waste money"""
336985059259199488,Lol she plucking #bet fucku
354290031965380609,SHE A GOOD BITCH SHE AIN'T LET ME DOWN YET
293966893642031104,@jsymonne lol but you love me just the way I am.....the way I ammmmmmmmm (bruno mars voice)
294314001695907840,@kcarmouche thanks for sharing lol I gotta remember that
304043394253066240,@Snuggl3ss sheeeesh wattup tho I miss DR
296472121952055296,Lol
347512766556422144,I been sleep all day\ud83d\ude29
349252257579147268,THiNKiNG
408393361771741184,@IB_JohnDoe it's an automatic W for the dawgs lol
360854818216083458,I broke my ankle my summer is down the drain
334875521609523200,Is you fucking tonight
353811197939822592,@BOLD_ASS horny ass
346507119324975104,@jwlbella_ wyd?
404655553139703808,Haven't tweeted like this in months you can tell I'm bored boots
369336355391676416,@Sykia03 check yo message
299343777422794753,@Stunna989 its dead as hell
329068042082467843,"Sometimes I get in a mood where my mind wonders n thinks \What if\"" especially when I put the pandora on n different songs play"""
357647736054628353,Dis Ni99a Bullshittin Wit Da Clippers N Shit..
341537904927072257,"I rise , kneel down , give thanks for the blessings , receive more blessings and the day continues"
386106658960973824,I got 99 problems and a Bitch ain't 1 !!
299248365219229696,@djkegg340 @nataslim @kiemz18 @vigyal09 lmao
327554200433221632,With that bullshit!
328609155810222080,@Kingjoyce__ fb
312655642521391104,@Im_NotNice ok
360567982470082560,Yooooo My Nephew Really Bad Man
318874172195479555,Young bull see everything out here
349718991637450753,When I want to know what's on TV..I just get on twitter
302609944564350976,She Mad!
290508345922699264,"\@MiaGotCAKES_: Fuck it , im desperate as hell . I hate being single now :/\"""""
376029642639282176,"my teacher dumb as shit yo ,"
320344388901408768,@Kyle_Rinker116 not much bruh just chillin'
374725566035165184,It's Levels To This Shit!!
368794589697548288,That's one of the reasons why I wanted to ball\ud83d\ude14\ud83c\udfc0\ud83d\udcaf
327236062445453312,I hope they have ah close 6ond!!
389936658256125952,"\@DreSavage_: I DONT WANT NO LOUD MOUTH ASS BITCH , BUT WEN ITS TIME 2 SPEAK UP U BETTA SAY SUMTHING\""lmfaooo older bf"""
295560556914565120,Put that pussy in my face i aint got no worries TUNCHIE!!!!
335882347373268992,@BeautifulDANNY_ shyt ion even kno yet mii ppl out of town again but they come back tonight tho..wbu?
300444799004209152,My Oldest Sister Leave In Tennesse Mann I Miss Ha
359322584417976320,The girls cool too
293227240559362048,Shawty say he/she love me but I'm thinking maybe
290360991731023872,"@Ms_Noah13 @IL_NOOKIEG @IAMLIV35 whoooooo,  nookie"
341283717928583168,"\@lilbege: @BeautyToABeast Tryna told ya suntin good nahh\""lol"""
335375063073300480,Coolin
293613741591912448,HE SAY IM HISS WIFEE NIGGA EVERYBODYS UR WIFEE #DUMMIE
295209925657899008,Dumb hoes .
294974872734539776,Trust Issues
381452646793490432,Lil Wayne dumb as hell on that euricka franklin
413737026803224576,Don't trust these girls mane that's all I can tell ya
360954554482827265,Momdukes here so im coolin TODAY lol
358107683225739264,The difference between me n u is I rather get money n try flip me something
353937706520297472,Bouta fucc sum late breakfast up
355381217975222272,Why these bitches so worried about me ? Huh
297504029557284865,s\n  s\n   s\n   w\n  w\n w\nw\ne\n e\n  e\n   e\n    r\n   r\n  r\nr\nv\n v\n  v\n   v\n   e\n  e\n e\ne
349440666125873152,Wen I get mad now I find sum funny and laugh dat shit off
390653741999075328,Needa Fuck Sum Bad Got Sum Pressure Built Up
400007790330400769,@_buttaaa I just betta get a plate
395666404814651393,I'm mad as shit
326353723481788417,@DeandreLasean Amen
302312694340538368,"I done hyt dha #RESETTBUTTOM 4or5'x,&amp; wen I did I came out ah wjole new mind........#VETT"
293986216695721984,Phone on 3% nd my charger n my room DAM
294456410878648320,Left leg killin me
337438601950400512,@TiffTiff_7 @_tweetAboutLife \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02
323760666597011456,Cause i aint got nothing but love for you.
345926732395724800,SHE BETTER GET OFF MY TL W. THAT FUCKERYYY
349766865251344384,\u201c@aSMiLE_forDAYS: @Big__Reed \ud83d\ude02\ud83d\ude02\ud83d\ude02 it's the truth\u201d #CurrentlyJudging
303368497340223488,Ima get me a white boyfriend FUCK u black niggers
406591979754373120,@sbeezy_x I ain't retweet nun of that bs this time cuzo
302411868746698753,@ThatDangVicky dm me . who?
302653590852476929,5 haters
305035686908686336,Ha and her bad looking bitches gone be that bih like Mexicans
407651443852603392,Me nd taty was just otp tlkin nd shyt
374227190671757312,@teemontana__ @xoxoRhondaMarie  I can't now
289540434777223168,Mah Polo Fleece Killing Half You Mfs Whole Outfit ! Unless Yall Gotta NF Or Pelle On Yall Back ! #250+taxes ! \u2764 #Lilshit To Ah Money BOSS '
356987644976177153,Coop full of bad hoes they all wanna fuck wid me
289593777977442304,@NoBodyBut_Dee lol we jus wierd
305369029168738304,Fina eat
378243828043776000,They say imma trap god \nIm a man of god\ud83c\udfa7\ud83c\udfa7\ud83c\udfa7
322444434908254208,Feeling some kinda way right now
391752989234319360,Thats.is what.best friends are for.right
406144468358676480,@DontKillMyVibe_ where you at I'm on Albany
395893518008197121,Money motivated \ud83d\udcb5\ud83d\udcb8\ud83d\udcb5\ud83d\udcb8
401374932460138496,"\@WhatAboutAyanna: -I use to be thick, I think Ima buy me a ass.\"" U was thick doe I can't lie"""
290284424547950593,"Is it bad that every time my laptop acts up , I take the battery out ......"
391483442195890176,@treylvs_ when you come home shawty\ud83d\ude0d\ud83c\udf39
349225691050545152,Good lawd my retweets real af right naw
348160492910542848,lol here we go with her foolishness! \ud83d\ude02
337610564387872770,"\Understanding Anger\"" class was great this morning."""
314765402720829442,@AshTayMarie lol *throws love dust at u*
341340970048163843,I gotta new IG #TurnUp
360645446928044032,@Stoney1208 i been chillen... It be such a suprise hearing from somebody i havent heard from in yrs
298252478317740032,But It's Still #NBABound
416373838742433792,Like If There Is Something You Tryna Say Or Do Put Me Hip
401857776504147968,@JJ_DA_J3TPLANE @jarviswoodson7 prolly.. if my bro can find his keys lol
330041389154975745,$100 Bill!!!!!!!!!!!!!
415126339679961088,@Ayee_dave ctfu u wild as shit
402575887263997953,I wish I was like 10 years old again.
302082754240188417,"Bruh , my nose &lt;&lt;"
324318139833798656,The Feeling Where U Catch Up On All Ur Sleep
349995094398615554,If yo shawty pick u up &amp; da passenger seat wayyy back. SHE CHEATING!!!!
332927376478568448,\u201c@DAKINGBT: Finna smash this zaxby n see what the rest of the day holds\u201d\n\nWhere mine though? \ud83d\udc40
348150439432306688,Me&amp;&amp; markalon had to cut some people out our livess .
331194562519388161,My Daughter ( @OverRated_Swag ) Mad Cuz I Put her on Punishment. I Love Parenting (:
351108283265847297,Ain't worried about no nigga
368896993571004416,I distance myself from ppl for a reason
289964348762357761,Keri Finna Get Ha Ugly Ass Beat Up LMFAO
300713871881154560,@Alex_Wiley and @KEMBE_X did that shit last night. That bitch rocked.
404705448634617856,I need to have some fun or something
298260761740992512,This fixed ass game   .... Idc what a mf saying ... Quit playing man
359577665314881536,Put that million dollar \ud83d\ude4a on him make him rich \ud83c\udfa7\ud83d\udc95
329080113582985217,Ughhhh wtf is wrong
372727303278956544,Slick need to be out of here b4 9:45
339720055891832833,Happy hump day! Get your hump on!
289510873238757376,@kidnoble @K8LynnsWay I don't eat meat. I win the bougie awards.
297085685591060480,o shit ma bday next thursday tho!!
293199990229176320,DA CONVO ME &amp;&amp; BRUTHA HAD !
343910979551256576,"Bitches Be Subtweeting &amp; i Let The Dumb Shit Get To Me , But i Should't Cause She Ain't Even Women Enough To @ Me !!!"
333276120373948417,@Mercedes_Brenz barbershop .. wassup ?
298621111187431424,"If You Can't Say My Shit Right, We Not Friends!!"
382311543754719232,ugly ass tattoo
292066315865317378,Food is a must right now
293792771280625664,That \ud83d\udcb0\ud83d\udcb8 bring you power!
334134442526375936,@draggoncurl thas what the nigguh Biggis on the second one used to say
336637884331356160,Aye who on this 2k13.
295588629705797634,Family lunch
370603635031674880,I'm prolli gon stay in the spot today
375094534809477120,@poloo_nation that's my I love yo bitch ass lol
405163261076996096,Vine Is Life
303617852584390656,I love females that show their natural beauty.
299419253692571648,"I try to hit it she like no, like Laura Winslow so I'm convinced I'm Urkel. My nigga \ud83d\udcaf #Classic  @ShawnJay229"
315973202864115713,Niggas iffy I can't deal
328484165861376000,Welp TOP OF THE MORNING TWITTER
308036623357071360,@ImKiddHoee lol imma show yo ass weak and u ain't freaking gay bitch ass lil boy
355115290775912450,@WILDcnservativE Nah! Lmao.... Luh u doe
349387712802979840,Changed
304280544441692162,"@StopWatchnMeHoe lol shut up , i forgot bout that"
393994991481012224,Vezzo need to drop something new real quick.
361015573242576897,Damn everybody beefing with somebody these days
341258753334718464,Your mother is great at insulting people on the dl @_undecided_ . Think she got it from me.
324390336145276928,"Get at me when you do yo lol \@Jack_Tripperr: @imSARCASTICyaNO lol I know I was just talking but ill try it one day\"""""
384066645981163520,Niggas wanna be like me \ud83d\ude02\ud83d\ude02\ud83d\ude02
316222046696779776,"\Google Display Targeting Methods, a Semetis approach\"""""
369662730988687360,Idk why I still got the talk box app like people use it
372884145229160448,"Two words you never hear: \Shawn Quit?\"" Cause Shawn win, and they lose, I callem April babies...cause they fools.."""
407311202231271424,I'm confused tell me where we go wrong...
369375760823238656,Goodnight
401967696495251456,I'm tired foreal doe!
406468507698995200,Gota smoke dis weed.. cuz gurl u drive me crazy
396375569576648704,lord \ud83d\ude01
342114915416436736,"@idKAYre_ @rickey97_  yuuup. Ima be up milford tomorrow nigga, please\ue41fhit\ue41fme\ue41fnigga\ue41f\ue41f\ue41f\ue41f"
314401148251541505,lmfao good morning @UniquelyLishee &amp; my nigga youu ain't never lied ^.^
367473421589811201,I used to be fucked up in the head but im straight now.
386459144103792640,I'm on a mixed pack and a triple stack
354309615376269313,\u201c@_TeamPink: Just came from Nmb..\u201dy
297347800251920389,Quannie Got Them Chief Keef Knuckles  \ud83d\ude02
386832470966296576,Getting ready
346348448964034563,"I Hate Feeling Like This He Love Me But I Love Oomf, But Oomf Don't Care Nomore -_-"
312369377209118720,Get freaky wit it
368470256873766913,This Summer Was Wack \ud83d\ude11
293781618659819520,Bday in 5 days
295630014605565952,Tayloor And Melika Here '
347542496076771328,@Moriaaahdoe stop \ud83d\ude3e
378280805102919680,Ima be the highest paid boxer\ud83d\ude0e\ud83d\udcb8
379452366350995456,Whats crazy is I know how she feel....#Sad
293209540592300032,Gotta wash my hair!!
372966185655992321,I'm up like I don't have class in the am
347595524309929985,All I got is me in dis cold world
362613401928744960,Df ima eat? They cooking all this nasty ass breakfast food \ud83d\ude29
292170032530739200,See me neva do shit
358255671235444737,On another note gm tweeps
336227224296493056,"Money talks \ud83d\ude18\ud83d\ude06\ud83d\ude06 , bullshit walks"
290904808221716480,I jus wanna be good enuff
359846700728328192,Once A Good Girl GONE She Gone FOREVER
384175089932988416,Just got off the phone with my bestfriend she cool dawg
360933600054616064,"Hey @WWENXT, I'm all out of bubblegum!  #WyattFamily #SmackDown"
339260683185184768,"@MarSale_ Understand DOZE, and I shall. I love you too shawty! \ud83d\ude01\ud83d\ude18"
334456762398822402,Woup that ass Alicia
373208029153341440,South Carolina already on the board
347127230511599616,"I wonder If I wouldn't have had the ends , I wouldn't have so many imaginary friends ."
404388728346791937,Me and @Brown__skinstef  some dickheads \ud83d\ude02\ud83d\ude02
314578986825023488,And be ready for whatever
321791482526826497,@AndroidDigest really?  Will get right on flashing over my awesome CM10.1.
372611821535903744,Aye you ain't want to see it that shxt was nasty
398597229197287425,Nigga snitched on me hater violated I ain't gonna let em slide I'm just gonna let em have it
291030713057292288,U look lke a straight man Ik U Get that Alot
342789510775570432,\ud83d\udc47
376787687392284672,When I was growing up I ain't really think I was that cute...but then on TBT I be seeing some stuff like thank God for age cuz Lord
291550190140276737,Gotta get back 2 it!!!
304732040367067137,Up and kickin...brand new dai
314209254703779841,Here goes nothin
371707194074349568,Catch Lil Slim Kickin Nothing But Favor..
297462912778379266,It's funny how niggas think I give a fuck about them. Y'all don't make me or break me tf.
315504002915790848,I can't stand Wen u txting somebdy n dey jus take some years jus to text bak SMH #shitin
286671908387303427,"@_ImmaFREAKYGirl fuck youu shay,lmaoo see wha im sayin yo ass is not invited !!! You&amp;rena gone be doin the most"
316231315986997248,What to do today?
321464821914677248,- bOOtY ME dOWN ...
376562113608556544,Smh that's crazy man
290517267014373376,GOT ALOT ON MY DOME BUT UMA. GET MY MIND RITE SOON \u30c4\u2665\u261c
309089464838402048,Bitch I'm doin numbers!
344847823201779712,"Okay Yea Ima Jealous BoyFriend Lbvfs Ion Want My GirlFriend Callinq Another Niqqa Buqq , Future , Or Anythinq Else Or Ima Get Mad Asf"
386111641970307072,Btfu !!!!!!!!!!!!!!
409857513870618624,Jus wakin up don't got much time 2 do anything but eat \ud83d\ude02\ud83d\ude02\ud83d\ude02
373300002174828544,@ImRadioRahem oh ok my shit woulda been that high i cut it off like 2 years ago and my homie cut it down its higher then my profile pic
361833173451153409,I Like Em Wit Ah Small Waist And Nice Hips
340660485978468353,Ima see if I can go a full day tomorrow
409196088696909824,@Hi_imAdot @ChiefSheik \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02
323971119713497088,"Already told yu nigga bout that program \@Boogie_FlyGuy: \u201c@LilDon_RipTyTy: @Boogie_FlyGuy Braa Guessss What My Mother Told Me\u201dwhat??\"""""
363254111266816000,On da wake up pimpin!!! RHINOMENTALITY
362388822178279424,Save the bullshit !
290954150303371265,eye red as shit
405459953919344641,Studio Turnt
336998313230471168,On chill mode.
326773367648694272,"\@RockysWifeyy_: C/o 2014 We In Here !!!\"""""
326881836548624384,@OMG_ItsAhjee Ima dm yu
360176787935866880,@_highLifeRichie thanks
321795513383014401,Bro imma bout flip out
296441603952885760,Looks like chewy in her feelings tonight she took it way bck
386028250654580736,"I'm High Talking Some BullShit ,"
407699615744802816,Damn they got silent on that bitch when said she goin lol. #blackinkcrew
306937946437730304,But im bored
406311258867376128,But we made the best out of it :-(
321747429793886209,"\@DJLilRaskal: come have the time of your life right now. all you gotta do is close your eyes right now.\"" Foreal"""
377266777559801857,Dede hoes got me so mad I forgot text my boo back
383451400589410305,@emmrig well my guess was way off
318241645915160577,Thinkin bout u @alishayoung74
406331790245122048,\u201c@MiceyYN5: there go that Bitch ass train making all that noise &amp; shit\u201d\ud83d\ude02\ud83d\ude02\ud83d\ude02
340666894803689472,@GettinTudaMoney lol it's cool tho u don't need no big titties
360535992689627136,Cuz I Be Bein Quiet
308082567746297857,Gone get a disease Lmaoo
379404010215972864,I dnt get females dat say dey dnt fuck wit niggas but yet ull fuck wit a ugly dog face bitch dat luk act nd wanna b a nigga  #contradiction
294819495015510016,Fck a bitch
369871011627274240,Lemme Find out
315668847468351489,#oomf out someway being tha HOE dat dey is.
384766042238513152,He jus better be sleep
309820783885172736,Let's get lost 2night u can't be my black kate moss 2night
306243054879244289,I really dont understand this bullshit right now! Uhmm duh because its bullshit\ufffd\ufffd
368207999472377857,People really urk tf outta my nerves w the  shit dey be sayin like STFU... Yu ain't doin no better
338847795798749184,Yessir
368439025834934272,Thinking Hard
328878388314001408,Going to see Thunder from Down Under on May 23rd! #ohyeahitsgoingdown
343219242423951362,"and if u pillow talking with the woman thats screwing you, just know she gone tell a nigga when she threw with you...."
367804498921525248,Turn That Punk Ass Music Off.
310773960147103744,This Sunday&lt;&lt;&lt;&lt;
369319418683068416,ugly ass header \ud83d\ude12\ud83d\ude12
379454547644940288,Living dangerous !!
361750721487572992,Up &amp; hungry !!
326296152410554368,Everybody must be still snoozing!!
318533124927672321,@Lily_Goldstein text me 3176544746
369440168379301889,@cavioso lmao who tha fudge is that bae??  :|
369464478879858689,; I'm sleepy
366215394517721089,2 More Weeks &amp; Im OMW!
306580046372544512,I ain't callin bak eitha
364925470237663232,My baby went 2 all on me
321802090034896896,Who Real?
321373885180289025,Fuck a bitch til she real tired &amp; ain fuckkin her unless she real fine
285957916295561216,"Bout to shower, shave, &amp; slip on something"
351898968457875456,Bitch I ball hard like Kobe or Ginobili
405680838278676480,If dat thang aint smacking it aint wet enough #1000
365107628495482881,I wish I was the one who got the gm first.....
363316098630164480,"Just tryna be a \bad bitch with a degree\"" x trouble x @JColeNC"""
341415876148477952,\u201c@TTU_TraWithDaA: If I Aint turnt In the Pussy Whhy Am I TTU\u201d
340576650326589440,Mu said its too hot to have sex so gtf off me ' he aggyyyyyyy
336322971931119616,Ig im ova it now !?!
383015436142395392,@Mr_Dowles0913 got to want to do it she see if she don't say nun then guess it wasn't meant to be but if she stop u then u know what to do
339180215349702656,Joseline so dick whipped right now it's crazy nigga just took u to the same spot he meet up w/ Mimi &amp; said y'all a team not relationship
401491483775496192,These shit tight asf &lt;&lt;&gt;&lt;&gt;&lt;&gt;
342640331646439426,goodmorning &amp; TGFAD (:
331518715483000832,Lol
288530643292389376,Saying paige what it looking like
302777373097590784,Ima kick Ruquyah ass cause no !
382851572859797505,I told my mama she need to stay with me in case dey lock me up
391346628218851329,my phone be too dry .
353020408036995072,Son I really got a song \ud83d\ude02\ud83d\ude02 drop tomorrow \ud83d\ude33
345711564692803584,Late nights when im sneakin threw dat hall way
342684338346938368,@Taaneeshaa__ lmmfao shhh
304052525483581442,Fuck it
297491157548683264,Age ain't nothing but a number....
333959506469994497,"I REALLY ENJOYED MY MOTHER'S DAY, HOW ABOUT CHU????"
346016742490902528,Who got Hennessy ? Only ah couple shots
354847652434821122,Well maybe if i get off my phone shell get off hers too
296818143492468737,Monkeyy see monkey doo havee u lost yo damn mindd
414921523426652160,I'm low till my tat finished
334080990421082112,Don't even know him but yet am getting emotional for this nigga like da fuck
287693661595127810,Ion like a bitch who so caught up n a nigga n forget about your real friends
390289248420921344,@ChloeW920 damn right he did! LOL!!!
404784943416745984,Welcome to the new age \n#AMAs
343575254603550720,It ain't even no good trending topics.
340562536300675074,Hungry
372390572046438400,@HOODSTUNNA_ you burnt to so it don't matter cause I got ya tru hate now
377786103824408577,@Klosure_6 tell her we go together!
401744060568043521,Shawdy Wild
347974995609264128,@MsLaurenLondon  I love you \ud83d\ude18\ud83d\ude18\ud83d\ude18
291596600105635842,People Say u Don't Knw Wat u Got Till its Gone&gt;&gt;&gt; Bitch You Knew Wat u &gt;Had&lt; u Jus Neva Though You'll Loose it
299301758616875010,@UmmIts_Quisha do uu even knw mii mama
339943553620926465,#Teamnonvirgin
362036492232699906,Let me turn tf up real quick
299870074385358848,I ain't seen my mom in so long...
389899362526310401,"It's out if my control whatever happens, happens!"
341126510805123073,Ok I'm gone.\u270c\ud83d\ude34
405711913881198592,watching looney tunes : back in action
351529274009858048,@BIG_BLUUE but no collection plate though.
342643213233946624,All these Gemini's &lt;&lt;
328539765215477761,I love to see cute couple !!!!
354594345451659264,I be fucking myself up \ud83d\ude29\ud83d\ude29\ud83d\ude29\ud83d\ude2b
355523287641632769,Fall in order to grow.
330549130587947009,Horny n shit....
405884979156369408,@bigambitionsss awwwwwwww lls
300715633497231361,@raaaven_niicole str8 like dat who want wat \u2753\u2754\u2753\u2754#GetChuSum\ufffd\ufffd\ufffd\ufffd\ufffd\ufffd
302670380622028801,GooooddNiqhtt!!!
323617590389907456,@YouAFanOfShan how you know he got it
318270897096105984,Forgot what I was about to tweet
337801581384851456,@Obey_Oohyiee @d_donnell_g \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02
360889291297144832,@SerinaaNicolee macys I was at the cologne counter lol
388340868580528129,That's another reason why I don't drink #midnightbreakfast2k10 ! Ain't never seen so many fights in one setting in my LIFE! LMAO
308078402638868481,_ He Be Trynna Make Me Mhad Fr _
390157958497046528,Lmaoo #Theregulation
357383591434518528,Work was Good. Gta get up nd do it all over again tomorrow. Nite Twitter.
353201169906139136,If I'm beefin wit ah nigga bets believe its ova money yu lame ass niggas out chea be beefin ova hoes kill ya self homes...
385112273368649728,she favored it..smh everybody so against for me no reason
299054840292732928,I was really n these streets while u fuk boyz was watchin from the porch #teamsandwhichbag #idothis
290143160317931520,Where da fukk dese Double(HH) at....
406181797438181377,Bouta Leave in 5 mintues
389571976161165313,", he just mase made me mad . foh !!!!"
295056690980728832,Need To find her somebody To play with
379833293304115200,We Ain't Talked Since She Left School Smh
354270352446210049,Like that was funny to me lol
314591389272907777,@OfficialAmiyah fb
